GAME_ID,Season ID,Home Team Name,Away Team Name,Home Points,Away Points,Home Win,Match,Date
0021001156,22010,Chicago Bulls,Phoenix Suns,97,94,W,CHI vs. PHX,2011-04-05
0021001157,22010,Memphis Grizzlies,Los Angeles Clippers,81,82,L,MEM vs. LAC,2011-04-05
0021001158,22010,Houston Rockets,Sacramento Kings,101,104,L,HOU vs. SAC,2011-04-05
0021001159,22010,Denver Nuggets,Oklahoma City Thunder,94,101,W,OKC @ DEN,2011-04-05
0021001160,22010,Portland Trail Blazers,Golden State Warriors,87,108,L,POR vs. GSW,2011-04-05
0021001161,22010,Los Angeles Lakers,Utah Jazz,85,86,W,UTA @ LAL,2011-04-05
0021001162,22010,Charlotte Hornets,Orlando Magic,102,111,W,ORL @ CHA,2011-04-06
0021001163,22010,Indiana Pacers,Washington Wizards,136,112,L,WAS @ IND,2011-04-06
0021001164,22010,Miami Heat,Milwaukee Bucks,85,90,L,MIA vs. MIL,2011-04-06
0021001165,22010,Philadelphia 76ers,New York Knicks,92,97,L,PHI vs. NYK,2011-04-06
0021001166,22010,Toronto Raptors,Cleveland Cavaliers,96,104,W,CLE @ TOR,2011-04-06
0021001167,22010,Detroit Pistons,Brooklyn Nets,116,109,W,DET vs. NJN,2011-04-06
0021001168,22010,Minnesota Timberwolves,Phoenix Suns,98,108,L,MIN vs. PHX,2011-04-06
0021001169,22010,New Orleans Pelicans,Houston Rockets,101,93,W,NOH vs. HOU,2011-04-06
0021001170,22010,Oklahoma City Thunder,Los Angeles Clippers,112,108,L,LAC @ OKC,2011-04-06
0021001171,22010,San Antonio Spurs,Sacramento Kings,124,92,L,SAC @ SAS,2011-04-06
0021001172,22010,Dallas Mavericks,Denver Nuggets,96,104,L,DAL vs. DEN,2011-04-06
0021001173,22010,Golden State Warriors,Los Angeles Lakers,95,87,W,GSW vs. LAL,2011-04-06
0021001174,22010,Chicago Bulls,Boston Celtics,97,81,L,BOS @ CHI,2011-04-07
0021001175,22010,Utah Jazz,Portland Trail Blazers,87,98,W,POR @ UTA,2011-04-07
0021001176,22010,Indiana Pacers,Atlanta Hawks,114,102,W,IND vs. ATL,2011-04-08
0021001177,22010,Brooklyn Nets,New York Knicks,93,116,W,NYK @ NJN,2011-04-08
0021001178,22010,Philadelphia 76ers,Toronto Raptors,98,93,L,TOR @ PHI,2011-04-08
0021001179,22010,Boston Celtics,Washington Wizards,104,88,L,WAS @ BOS,2011-04-08
0021001180,22010,Cleveland Cavaliers,Chicago Bulls,82,93,L,CLE vs. CHI,2011-04-08
0021001181,22010,Detroit Pistons,Milwaukee Bucks,110,100,L,MIL @ DET,2011-04-08
0021001182,22010,Miami Heat,Charlotte Hornets,112,103,W,MIA vs. CHA,2011-04-08
0021001183,22010,Memphis Grizzlies,Sacramento Kings,101,96,W,MEM vs. SAC,2011-04-08
0021001184,22010,New Orleans Pelicans,Phoenix Suns,109,97,L,PHX @ NOH,2011-04-08
0021001185,22010,Oklahoma City Thunder,Denver Nuggets,104,89,L,DEN @ OKC,2011-04-08
0021001186,22010,Dallas Mavericks,Los Angeles Clippers,107,96,L,LAC @ DAL,2011-04-08
0021001187,22010,Portland Trail Blazers,Los Angeles Lakers,93,86,L,LAL @ POR,2011-04-08
0021001188,22010,Washington Wizards,Atlanta Hawks,115,83,W,WAS vs. ATL,2011-04-09
0021001189,22010,Houston Rockets,Los Angeles Clippers,99,78,L,LAC @ HOU,2011-04-09
0021001190,22010,Milwaukee Bucks,Cleveland Cavaliers,108,101,L,CLE @ MIL,2011-04-09
0021001191,22010,San Antonio Spurs,Utah Jazz,111,102,W,SAS vs. UTA,2011-04-09
0021001192,22010,Denver Nuggets,Minnesota Timberwolves,130,106,L,MIN @ DEN,2011-04-09
0021001193,22010,Orlando Magic,Chicago Bulls,99,102,W,CHI @ ORL,2011-04-10
0021001194,22010,Miami Heat,Boston Celtics,100,77,W,MIA vs. BOS,2011-04-10
0021001195,22010,Charlotte Hornets,Detroit Pistons,101,112,W,DET @ CHA,2011-04-10
0021001196,22010,Toronto Raptors,Brooklyn Nets,99,92,W,TOR vs. NJN,2011-04-10
0021001197,22010,Memphis Grizzlies,New Orleans Pelicans,111,89,W,MEM vs. NOH,2011-04-10
0021001198,22010,Indiana Pacers,New York Knicks,109,110,W,NYK @ IND,2011-04-10
0021001199,22010,Dallas Mavericks,Phoenix Suns,115,90,L,PHX @ DAL,2011-04-10
0021001200,22010,Golden State Warriors,Sacramento Kings,103,104,L,GSW vs. SAC,2011-04-10
0021001201,22010,Los Angeles Lakers,Oklahoma City Thunder,106,120,L,LAL vs. OKC,2011-04-10
0021001202,22010,Atlanta Hawks,Miami Heat,90,98,W,MIA @ ATL,2011-04-11
0021001203,22010,Brooklyn Nets,Charlotte Hornets,103,105,L,NJN vs. CHA,2011-04-11
0021001204,22010,Philadelphia 76ers,Orlando Magic,85,95,L,PHI vs. ORL,2011-04-11
0021001205,22010,Washington Wizards,Boston Celtics,95,94,L,BOS @ WAS,2011-04-11
0021001206,22010,Detroit Pistons,Cleveland Cavaliers,101,110,L,DET vs. CLE,2011-04-11
0021001207,22010,Milwaukee Bucks,Toronto Raptors,93,86,L,TOR @ MIL,2011-04-11
0021001208,22010,New Orleans Pelicans,Utah Jazz,78,90,W,UTA @ NOH,2011-04-11
0021001209,22010,Houston Rockets,Dallas Mavericks,91,98,W,DAL @ HOU,2011-04-11
0021001210,22010,Denver Nuggets,Golden State Warriors,134,111,W,DEN vs. GSW,2011-04-11
0021001211,22010,Phoenix Suns,Minnesota Timberwolves,135,127,W,PHX vs. MIN,2011-04-11
0021001212,22010,Sacramento Kings,Oklahoma City Thunder,112,120,W,OKC @ SAC,2011-04-11
0021001213,22010,New York Knicks,Chicago Bulls,90,103,W,CHI @ NYK,2011-04-12
0021001214,22010,Portland Trail Blazers,Memphis Grizzlies,102,89,L,MEM @ POR,2011-04-12
0021001215,22010,Los Angeles Lakers,San Antonio Spurs,102,93,L,SAS @ LAL,2011-04-12
0021001216,22010,Boston Celtics,New York Knicks,112,102,W,BOS vs. NYK,2011-04-13
0021001217,22010,Charlotte Hornets,Atlanta Hawks,96,85,L,ATL @ CHA,2011-04-13
0021001218,22010,Cleveland Cavaliers,Washington Wizards,100,93,L,WAS @ CLE,2011-04-13
0021001219,22010,Orlando Magic,Indiana Pacers,92,74,L,IND @ ORL,2011-04-13
0021001220,22010,Philadelphia 76ers,Detroit Pistons,100,104,L,PHI vs. DET,2011-04-13
0021001221,22010,Toronto Raptors,Miami Heat,79,97,W,MIA @ TOR,2011-04-13
0021001222,22010,Chicago Bulls,Brooklyn Nets,97,92,L,NJN @ CHI,2011-04-13
0021001223,22010,Dallas Mavericks,New Orleans Pelicans,121,89,W,DAL vs. NOH,2011-04-13
0021001224,22010,Minnesota Timberwolves,Houston Rockets,102,121,L,MIN vs. HOU,2011-04-13
0021001225,22010,Oklahoma City Thunder,Milwaukee Bucks,106,110,L,OKC vs. MIL,2011-04-13
0021001226,22010,Utah Jazz,Denver Nuggets,107,103,L,DEN @ UTA,2011-04-13
0021001227,22010,Golden State Warriors,Portland Trail Blazers,110,86,L,POR @ GSW,2011-04-13
0021001228,22010,Los Angeles Clippers,Memphis Grizzlies,110,103,W,LAC vs. MEM,2011-04-13
0021001229,22010,Phoenix Suns,San Antonio Spurs,106,103,W,PHX vs. SAS,2011-04-13
0021001230,22010,Sacramento Kings,Los Angeles Lakers,108,116,L,SAC vs. LAL,2011-04-13
0021100001,22011,New York Knicks,Boston Celtics,106,104,L,BOS @ NYK,2011-12-25
0021100002,22011,Dallas Mavericks,Miami Heat,94,105,W,MIA @ DAL,2011-12-25
0021100003,22011,Los Angeles Lakers,Chicago Bulls,87,88,L,LAL vs. CHI,2011-12-25
0021100004,22011,Oklahoma City Thunder,Orlando Magic,97,89,L,ORL @ OKC,2011-12-25
0021100005,22011,Golden State Warriors,Los Angeles Clippers,86,105,L,GSW vs. LAC,2011-12-25
0021100006,22011,Washington Wizards,Brooklyn Nets,84,90,W,NJN @ WAS,2011-12-26
0021100007,22011,Charlotte Hornets,Milwaukee Bucks,96,95,W,CHA vs. MIL,2011-12-26
0021100008,22011,Orlando Magic,Houston Rockets,104,95,L,HOU @ ORL,2011-12-26
0021100009,22011,Cleveland Cavaliers,Toronto Raptors,96,104,W,TOR @ CLE,2011-12-26
0021100010,22011,Indiana Pacers,Detroit Pistons,91,79,W,IND vs. DET,2011-12-26
0021100011,22011,Minnesota Timberwolves,Oklahoma City Thunder,100,104,W,OKC @ MIN,2011-12-26
0021100012,22011,Dallas Mavericks,Denver Nuggets,93,115,W,DEN @ DAL,2011-12-26
0021100013,22011,San Antonio Spurs,Memphis Grizzlies,95,82,W,SAS vs. MEM,2011-12-26
0021100014,22011,Phoenix Suns,New Orleans Pelicans,84,85,W,NOH @ PHX,2011-12-26
0021100015,22011,Sacramento Kings,Los Angeles Lakers,100,91,W,SAC vs. LAL,2011-12-26
0021100016,22011,Portland Trail Blazers,Philadelphia 76ers,107,103,W,POR vs. PHI,2011-12-26
0021100017,22011,Golden State Warriors,Chicago Bulls,99,91,L,CHI @ GSW,2011-12-26
0021100018,22011,Brooklyn Nets,Atlanta Hawks,70,106,L,NJN vs. ATL,2011-12-27
0021100019,22011,Miami Heat,Boston Celtics,115,107,L,BOS @ MIA,2011-12-27
0021100020,22011,Milwaukee Bucks,Minnesota Timberwolves,98,95,W,MIL vs. MIN,2011-12-27
0021100021,22011,Portland Trail Blazers,Sacramento Kings,101,79,W,POR vs. SAC,2011-12-27
0021100022,22011,Los Angeles Lakers,Utah Jazz,96,71,W,LAL vs. UTA,2011-12-27
0021100023,22011,Toronto Raptors,Indiana Pacers,85,90,L,TOR vs. IND,2011-12-28
0021100024,22011,Charlotte Hornets,Miami Heat,95,96,W,MIA @ CHA,2011-12-28
0021100025,22011,Atlanta Hawks,Washington Wizards,101,83,W,ATL vs. WAS,2011-12-28
0021100026,22011,Detroit Pistons,Cleveland Cavaliers,89,105,L,DET vs. CLE,2011-12-28
0021100027,22011,Memphis Grizzlies,Oklahoma City Thunder,95,98,L,MEM vs. OKC,2011-12-28
0021100028,22011,New Orleans Pelicans,Boston Celtics,97,78,L,BOS @ NOH,2011-12-28
0021100029,22011,San Antonio Spurs,Los Angeles Clippers,115,90,L,LAC @ SAS,2011-12-28
0021100030,22011,Denver Nuggets,Utah Jazz,117,100,L,UTA @ DEN,2011-12-28
0021100031,22011,Phoenix Suns,Philadelphia 76ers,83,103,L,PHX vs. PHI,2011-12-28
0021100032,22011,Golden State Warriors,New York Knicks,92,78,L,NYK @ GSW,2011-12-28
0021100033,22011,Orlando Magic,Brooklyn Nets,94,78,L,NJN @ ORL,2011-12-29
0021100034,22011,Houston Rockets,San Antonio Spurs,105,85,W,HOU vs. SAS,2011-12-29
0021100035,22011,Oklahoma City Thunder,Dallas Mavericks,104,102,W,OKC vs. DAL,2011-12-29
0021100036,22011,Sacramento Kings,Chicago Bulls,98,108,W,CHI @ SAC,2011-12-29
0021100037,22011,Portland Trail Blazers,Denver Nuggets,111,102,L,DEN @ POR,2011-12-29
0021100038,22011,Los Angeles Lakers,New York Knicks,99,82,W,LAL vs. NYK,2011-12-29
0021100039,22011,Charlotte Hornets,Orlando Magic,79,100,W,ORL @ CHA,2011-12-30
0021100040,22011,Indiana Pacers,Cleveland Cavaliers,98,91,W,IND vs. CLE,2011-12-30
0021100041,22011,Boston Celtics,Detroit Pistons,96,85,L,DET @ BOS,2011-12-30
0021100042,22011,Atlanta Hawks,Brooklyn Nets,105,98,W,ATL vs. NJN,2011-12-30
0021100043,22011,Memphis Grizzlies,Houston Rockets,113,93,L,HOU @ MEM,2011-12-30
0021100044,22011,New Orleans Pelicans,Phoenix Suns,78,93,W,PHX @ NOH,2011-12-30
0021100045,22011,Minnesota Timberwolves,Miami Heat,101,103,W,MIA @ MIN,2011-12-30
0021100046,22011,Milwaukee Bucks,Washington Wizards,102,81,W,MIL vs. WAS,2011-12-30
0021100047,22011,Dallas Mavericks,Toronto Raptors,99,86,W,DAL vs. TOR,2011-12-30
0021100048,22011,Utah Jazz,Philadelphia 76ers,102,99,W,UTA vs. PHI,2011-12-30
0021100049,22011,Los Angeles Clippers,Chicago Bulls,101,114,W,CHI @ LAC,2011-12-30
0021100050,22011,Los Angeles Lakers,Denver Nuggets,92,89,W,LAL vs. DEN,2011-12-31
0021100051,22011,Detroit Pistons,Indiana Pacers,96,88,W,DET vs. IND,2011-12-31
0021100052,22011,Houston Rockets,Atlanta Hawks,95,84,W,HOU vs. ATL,2011-12-31
0021100053,22011,Oklahoma City Thunder,Phoenix Suns,107,97,W,OKC vs. PHX,2011-12-31
0021100054,22011,Sacramento Kings,New York Knicks,92,114,L,SAC vs. NYK,2011-12-31
0021100055,22011,San Antonio Spurs,Utah Jazz,104,89,W,SAS vs. UTA,2011-12-31
0021100056,22011,Golden State Warriors,Philadelphia 76ers,79,107,L,GSW vs. PHI,2011-12-31
0021100057,22011,Washington Wizards,Boston Celtics,86,94,L,WAS vs. BOS,2012-01-01
0021100058,22011,Orlando Magic,Toronto Raptors,102,96,W,ORL vs. TOR,2012-01-01
0021100059,22011,Miami Heat,Charlotte Hornets,129,90,W,MIA vs. CHA,2012-01-01
0021100060,22011,Cleveland Cavaliers,Brooklyn Nets,98,82,L,NJN @ CLE,2012-01-01
0021100061,22011,Minnesota Timberwolves,Dallas Mavericks,99,82,L,DAL @ MIN,2012-01-01
0021100062,22011,Chicago Bulls,Memphis Grizzlies,104,64,W,CHI vs. MEM,2012-01-01
0021100063,22011,Denver Nuggets,Los Angeles Lakers,99,90,L,LAL @ DEN,2012-01-01
0021100064,22011,Sacramento Kings,New Orleans Pelicans,96,80,L,NOH @ SAC,2012-01-01
0021100065,22011,Los Angeles Clippers,Portland Trail Blazers,93,88,W,LAC vs. POR,2012-01-01
0021100066,22011,Phoenix Suns,Golden State Warriors,102,91,L,GSW @ PHX,2012-01-02
0021100067,22011,Boston Celtics,Washington Wizards,100,92,L,WAS @ BOS,2012-01-02
0021100068,22011,Brooklyn Nets,Indiana Pacers,94,108,L,NJN vs. IND,2012-01-02
0021100069,22011,New York Knicks,Toronto Raptors,85,90,W,TOR @ NYK,2012-01-02
0021100070,22011,Miami Heat,Atlanta Hawks,92,100,L,MIA vs. ATL,2012-01-02
0021100071,22011,Detroit Pistons,Orlando Magic,89,78,W,DET vs. ORL,2012-01-02
0021100072,22011,Minnesota Timberwolves,San Antonio Spurs,106,96,W,MIN vs. SAS,2012-01-02
0021100073,22011,Dallas Mavericks,Oklahoma City Thunder,100,87,W,DAL vs. OKC,2012-01-02
0021100074,22011,Denver Nuggets,Milwaukee Bucks,91,86,W,DEN vs. MIL,2012-01-02
0021100075,22011,Utah Jazz,New Orleans Pelicans,94,90,W,UTA vs. NOH,2012-01-02
0021100076,22011,Cleveland Cavaliers,Charlotte Hornets,115,101,L,CHA @ CLE,2012-01-03
0021100077,22011,Chicago Bulls,Atlanta Hawks,76,74,L,ATL @ CHI,2012-01-03
0021100078,22011,Memphis Grizzlies,Sacramento Kings,113,96,W,MEM vs. SAC,2012-01-03
0021100079,22011,Oklahoma City Thunder,Portland Trail Blazers,93,103,L,OKC vs. POR,2012-01-03
0021100080,22011,Utah Jazz,Milwaukee Bucks,85,73,L,MIL @ UTA,2012-01-03
0021100081,22011,Los Angeles Lakers,Houston Rockets,108,99,W,LAL vs. HOU,2012-01-03
0021100082,22011,Toronto Raptors,Cleveland Cavaliers,92,77,L,CLE @ TOR,2012-01-04
0021100083,22011,Orlando Magic,Washington Wizards,103,85,L,WAS @ ORL,2012-01-04
0021100084,22011,Boston Celtics,Brooklyn Nets,89,70,W,BOS vs. NJN,2012-01-04
0021100085,22011,New York Knicks,Charlotte Hornets,110,118,W,CHA @ NYK,2012-01-04
0021100086,22011,Miami Heat,Indiana Pacers,118,83,L,IND @ MIA,2012-01-04
0021100087,22011,Detroit Pistons,Chicago Bulls,83,99,L,DET vs. CHI,2012-01-04
0021100088,22011,New Orleans Pelicans,Philadelphia 76ers,93,101,L,NOH vs. PHI,2012-01-04
0021100089,22011,Minnesota Timberwolves,Memphis Grizzlies,86,90,W,MEM @ MIN,2012-01-04
0021100090,22011,Dallas Mavericks,Phoenix Suns,98,89,W,DAL vs. PHX,2012-01-04
0021100091,22011,San Antonio Spurs,Golden State Warriors,101,95,L,GSW @ SAS,2012-01-04
0021100092,22011,Denver Nuggets,Sacramento Kings,110,83,W,DEN vs. SAC,2012-01-04
0021100093,22011,Los Angeles Clippers,Houston Rockets,117,89,W,LAC vs. HOU,2012-01-04
0021100094,22011,Atlanta Hawks,Miami Heat,109,116,W,MIA @ ATL,2012-01-05
0021100095,22011,San Antonio Spurs,Dallas Mavericks,93,71,L,DAL @ SAS,2012-01-05
0021100096,22011,Sacramento Kings,Milwaukee Bucks,103,100,L,MIL @ SAC,2012-01-05
0021100097,22011,Portland Trail Blazers,Los Angeles Lakers,107,96,L,LAL @ POR,2012-01-05
0021100098,22011,Toronto Raptors,Brooklyn Nets,85,97,L,TOR vs. NJN,2012-01-06
0021100099,22011,Philadelphia 76ers,Detroit Pistons,96,73,W,PHI vs. DET,2012-01-06
0021100100,22011,Washington Wizards,New York Knicks,96,99,L,WAS vs. NYK,2012-01-06
0021100101,22011,Charlotte Hornets,Atlanta Hawks,96,102,W,ATL @ CHA,2012-01-06
0021100102,22011,Boston Celtics,Indiana Pacers,74,87,L,BOS vs. IND,2012-01-06
0021100103,22011,Orlando Magic,Chicago Bulls,83,97,L,ORL vs. CHI,2012-01-06
0021100104,22011,New Orleans Pelicans,Denver Nuggets,88,96,L,NOH vs. DEN,2012-01-06
0021100105,22011,Oklahoma City Thunder,Houston Rockets,109,94,W,OKC vs. HOU,2012-01-06
0021100106,22011,Minnesota Timberwolves,Cleveland Cavaliers,87,98,W,CLE @ MIN,2012-01-06
0021100107,22011,Utah Jazz,Memphis Grizzlies,94,85,L,MEM @ UTA,2012-01-06
0021100108,22011,Phoenix Suns,Portland Trail Blazers,102,77,L,POR @ PHX,2012-01-06
0021100109,22011,Los Angeles Lakers,Golden State Warriors,97,90,W,LAL vs. GSW,2012-01-06
0021100110,22011,Atlanta Hawks,Chicago Bulls,109,94,L,CHI @ ATL,2012-01-07
0021100111,22011,Indiana Pacers,Charlotte Hornets,99,77,W,IND vs. CHA,2012-01-07
0021100112,22011,Brooklyn Nets,Miami Heat,90,101,W,MIA @ NJN,2012-01-07
0021100113,22011,Detroit Pistons,New York Knicks,80,103,L,DET vs. NYK,2012-01-07
0021100114,22011,Philadelphia 76ers,Toronto Raptors,97,62,W,PHI vs. TOR,2012-01-07
0021100115,22011,Houston Rockets,Oklahoma City Thunder,95,98,L,HOU vs. OKC,2012-01-07
0021100116,22011,San Antonio Spurs,Denver Nuggets,121,117,W,SAS vs. DEN,2012-01-07
0021100117,22011,Dallas Mavericks,New Orleans Pelicans,96,81,L,NOH @ DAL,2012-01-07
0021100118,22011,Los Angeles Clippers,Milwaukee Bucks,92,86,L,MIL @ LAC,2012-01-07
0021100119,22011,Golden State Warriors,Utah Jazz,87,88,L,GSW vs. UTA,2012-01-07
0021100120,22011,Washington Wizards,Minnesota Timberwolves,72,93,W,MIN @ WAS,2012-01-08
0021100121,22011,Sacramento Kings,Orlando Magic,97,104,W,ORL @ SAC,2012-01-08
0021100122,22011,Oklahoma City Thunder,San Antonio Spurs,108,96,W,OKC vs. SAS,2012-01-08
0021100123,22011,Phoenix Suns,Milwaukee Bucks,109,93,W,PHX vs. MIL,2012-01-08
0021100124,22011,Portland Trail Blazers,Cleveland Cavaliers,98,78,W,POR vs. CLE,2012-01-08
0021100125,22011,Los Angeles Lakers,Memphis Grizzlies,90,82,L,MEM @ LAL,2012-01-08
0021100126,22011,Toronto Raptors,Minnesota Timberwolves,97,87,W,TOR vs. MIN,2012-01-09
0021100127,22011,Philadelphia 76ers,Indiana Pacers,96,86,W,PHI vs. IND,2012-01-09
0021100128,22011,Brooklyn Nets,Atlanta Hawks,101,106,W,ATL @ NJN,2012-01-09
0021100129,22011,New York Knicks,Charlotte Hornets,91,87,L,CHA @ NYK,2012-01-09
0021100130,22011,Chicago Bulls,Detroit Pistons,92,68,L,DET @ CHI,2012-01-09
0021100131,22011,Denver Nuggets,New Orleans Pelicans,81,94,L,DEN vs. NOH,2012-01-09
0021100132,22011,Philadelphia 76ers,Sacramento Kings,112,85,L,SAC @ PHI,2012-01-10
0021100133,22011,Washington Wizards,Toronto Raptors,93,78,W,WAS vs. TOR,2012-01-10
0021100134,22011,Charlotte Hornets,Houston Rockets,70,82,W,HOU @ CHA,2012-01-10
0021100135,22011,Detroit Pistons,Dallas Mavericks,86,100,L,DET vs. DAL,2012-01-10
0021100136,22011,Milwaukee Bucks,San Antonio Spurs,106,103,L,SAS @ MIL,2012-01-10
0021100137,22011,Memphis Grizzlies,Oklahoma City Thunder,95,100,W,OKC @ MEM,2012-01-10
0021100138,22011,Minnesota Timberwolves,Chicago Bulls,100,111,W,CHI @ MIN,2012-01-10
0021100139,22011,Utah Jazz,Cleveland Cavaliers,113,105,L,CLE @ UTA,2012-01-10
0021100140,22011,Portland Trail Blazers,Los Angeles Clippers,105,97,L,LAC @ POR,2012-01-10
0021100141,22011,Los Angeles Lakers,Phoenix Suns,99,83,L,PHX @ LAL,2012-01-10
0021100142,22011,Golden State Warriors,Miami Heat,111,106,W,GSW vs. MIA,2012-01-10
0021100143,22011,Toronto Raptors,Sacramento Kings,91,98,L,TOR vs. SAC,2012-01-11
0021100144,22011,Indiana Pacers,Atlanta Hawks,96,84,L,ATL @ IND,2012-01-11
0021100145,22011,New York Knicks,Philadelphia 76ers,85,79,L,PHI @ NYK,2012-01-11
0021100146,22011,Boston Celtics,Dallas Mavericks,85,90,W,DAL @ BOS,2012-01-11
0021100147,22011,Chicago Bulls,Washington Wizards,78,64,W,CHI vs. WAS,2012-01-11
0021100148,22011,New Orleans Pelicans,Oklahoma City Thunder,85,95,L,NOH vs. OKC,2012-01-11
0021100149,22011,San Antonio Spurs,Houston Rockets,101,95,W,SAS vs. HOU,2012-01-11
0021100150,22011,Denver Nuggets,Brooklyn Nets,123,115,W,DEN vs. NJN,2012-01-11
0021100151,22011,Utah Jazz,Los Angeles Lakers,87,90,W,LAL @ UTA,2012-01-11
0021100152,22011,Portland Trail Blazers,Orlando Magic,104,107,W,ORL @ POR,2012-01-11
0021100153,22011,Los Angeles Clippers,Miami Heat,95,89,L,MIA @ LAC,2012-01-11
0021100154,22011,Atlanta Hawks,Charlotte Hornets,111,81,W,ATL vs. CHA,2012-01-12
0021100155,22011,Milwaukee Bucks,Detroit Pistons,102,93,L,DET @ MIL,2012-01-12
0021100156,22011,Memphis Grizzlies,New York Knicks,94,83,W,MEM vs. NYK,2012-01-12
0021100157,22011,Phoenix Suns,Cleveland Cavaliers,90,101,L,PHX vs. CLE,2012-01-12
0021100158,22011,Golden State Warriors,Orlando Magic,109,117,W,ORL @ GSW,2012-01-12
0021100159,22011,Toronto Raptors,Indiana Pacers,90,95,L,TOR vs. IND,2012-01-13
0021100160,22011,Philadelphia 76ers,Washington Wizards,120,89,W,PHI vs. WAS,2012-01-13
0021100161,22011,Charlotte Hornets,Detroit Pistons,81,98,W,DET @ CHA,2012-01-13
0021100162,22011,Boston Celtics,Chicago Bulls,79,88,W,CHI @ BOS,2012-01-13
0021100163,22011,New Orleans Pelicans,Minnesota Timberwolves,80,87,W,MIN @ NOH,2012-01-13
0021100164,22011,Houston Rockets,Sacramento Kings,103,89,W,HOU vs. SAC,2012-01-13
0021100165,22011,Dallas Mavericks,Milwaukee Bucks,102,76,W,DAL vs. MIL,2012-01-13
0021100166,22011,San Antonio Spurs,Portland Trail Blazers,99,83,L,POR @ SAS,2012-01-13
0021100167,22011,Phoenix Suns,Brooklyn Nets,103,110,W,NJN @ PHX,2012-01-13
0021100168,22011,Denver Nuggets,Miami Heat,117,104,W,DEN vs. MIA,2012-01-13
0021100169,22011,Los Angeles Lakers,Cleveland Cavaliers,97,92,L,CLE @ LAL,2012-01-13
0021100170,22011,Washington Wizards,Philadelphia 76ers,90,103,L,WAS vs. PHI,2012-01-14
0021100171,22011,Charlotte Hornets,Golden State Warriors,112,100,W,CHA vs. GSW,2012-01-14
0021100172,22011,Atlanta Hawks,Minnesota Timberwolves,93,91,L,MIN @ ATL,2012-01-14
0021100173,22011,Indiana Pacers,Boston Celtics,97,83,W,IND vs. BOS,2012-01-14
0021100174,22011,Chicago Bulls,Toronto Raptors,77,64,L,TOR @ CHI,2012-01-14
0021100175,22011,Memphis Grizzlies,New Orleans Pelicans,108,99,W,MEM vs. NOH,2012-01-14
0021100176,22011,Houston Rockets,Portland Trail Blazers,107,105,L,POR @ HOU,2012-01-14
0021100177,22011,Oklahoma City Thunder,New York Knicks,104,92,W,OKC vs. NYK,2012-01-14
0021100178,22011,Dallas Mavericks,Sacramento Kings,99,60,W,DAL vs. SAC,2012-01-14
0021100179,22011,Utah Jazz,Brooklyn Nets,107,94,L,NJN @ UTA,2012-01-14
0021100180,22011,Los Angeles Clippers,Los Angeles Lakers,102,94,W,LAC vs. LAL,2012-01-14
0021100181,22011,Detroit Pistons,Golden State Warriors,91,99,W,GSW @ DET,2012-01-15
0021100182,22011,Denver Nuggets,Utah Jazz,96,106,W,UTA @ DEN,2012-01-15
0021100183,22011,San Antonio Spurs,Phoenix Suns,102,91,L,PHX @ SAS,2012-01-15
0021100184,22011,New York Knicks,Orlando Magic,93,102,L,NYK vs. ORL,2012-01-16
0021100185,22011,Memphis Grizzlies,Chicago Bulls,102,86,W,MEM vs. CHI,2012-01-16
0021100186,22011,Philadelphia 76ers,Milwaukee Bucks,94,82,L,MIL @ PHI,2012-01-16
0021100187,22011,Washington Wizards,Houston Rockets,106,114,W,HOU @ WAS,2012-01-16
0021100188,22011,Charlotte Hornets,Cleveland Cavaliers,94,102,L,CHA vs. CLE,2012-01-16
0021100189,22011,Atlanta Hawks,Toronto Raptors,93,84,L,TOR @ ATL,2012-01-16
0021100190,22011,New Orleans Pelicans,Portland Trail Blazers,77,84,L,NOH vs. POR,2012-01-16
0021100191,22011,Los Angeles Clippers,Brooklyn Nets,101,91,W,LAC vs. NJN,2012-01-16
0021100192,22011,Boston Celtics,Oklahoma City Thunder,88,97,W,OKC @ BOS,2012-01-16
0021100193,22011,Minnesota Timberwolves,Sacramento Kings,99,86,L,SAC @ MIN,2012-01-16
0021100194,22011,Los Angeles Lakers,Dallas Mavericks,73,70,W,LAL vs. DAL,2012-01-16
0021100195,22011,Orlando Magic,Charlotte Hornets,96,89,L,CHA @ ORL,2012-01-17
0021100196,22011,Cleveland Cavaliers,Golden State Warriors,95,105,W,GSW @ CLE,2012-01-17
0021100197,22011,Miami Heat,San Antonio Spurs,120,98,W,MIA vs. SAS,2012-01-17
0021100198,22011,Chicago Bulls,Phoenix Suns,118,97,L,PHX @ CHI,2012-01-17
0021100199,22011,Milwaukee Bucks,Denver Nuggets,95,105,L,MIL vs. DEN,2012-01-17
0021100200,22011,Houston Rockets,Detroit Pistons,97,80,L,DET @ HOU,2012-01-17
0021100201,22011,Utah Jazz,Los Angeles Clippers,108,79,L,LAC @ UTA,2012-01-17
0021100202,22011,Philadelphia 76ers,Denver Nuggets,104,108,L,PHI vs. DEN,2012-01-18
0021100203,22011,Washington Wizards,Oklahoma City Thunder,105,102,W,WAS vs. OKC,2012-01-18
0021100204,22011,Orlando Magic,San Antonio Spurs,83,85,L,ORL vs. SAS,2012-01-18
0021100205,22011,Boston Celtics,Toronto Raptors,96,73,L,TOR @ BOS,2012-01-18
0021100206,22011,Brooklyn Nets,Golden State Warriors,107,100,L,GSW @ NJN,2012-01-18
